"id","lon","lat","date","d15n","leafN"
"craine30872",24.51666667,0.766666667,2012,6.77,21.2
"craine30873",24.51666667,0.783333333,2012,9.14,23.9
"craine30874",24.51666667,0.783333333,2012,6.43,25
"craine30875",24.48333333,0.8,2012,6.6,21.6
"craine30876",24.51666667,0.8,2012,7.91,19.6
"craine30877",24.51666667,0.816666667,2012,6.69,18.5
"craine30878",24.5,0.8,2012,7.11,25.2
"craine30879",24.5,0.8,2012,9.37,33.8
"craine30880",24.51666667,0.766666667,2012,6.82,36.2
"craine30881",24.51666667,0.783333333,2012,7.99,34.4
"craine30882",24.51666667,0.783333333,2012,6.28,36.3
"craine30883",24.51666667,0.783333333,2012,6.55,29.1
"craine30884",24.48333333,0.8,2012,5.31,38.7
"craine30885",24.48333333,0.8,2012,5.77,36.6
"craine30886",24.48333333,0.8,2012,5.99,39.7
"craine30887",24.48333333,0.8,2012,7.71,38.1
"craine30888",24.51666667,0.766666667,2012,6.73,25
"craine30889",24.48333333,0.783333333,2012,8.42,32.6
"craine30890",24.51666667,0.816666667,2012,6.93,19.5
"craine30891",24.51666667,0.816666667,2012,7.76,28.2
"craine30892",24.48333333,0.783333333,2012,10,34.1
"craine30893",24.51666667,0.8,2012,6.9,21.2
"craine30894",24.51666667,0.8,2012,8.15,36.2
"craine30895",24.51666667,0.8,2012,7.55,38.8
"craine30896",24.45,0.866666667,2012,6.61,28.6
"craine30897",24.45,0.866666667,2012,6.99,26.3
"craine30898",24.45,0.866666667,2012,6.88,25.6
"craine30899",24.5,0.8,2012,6.71,18.5
"craine30900",24.5,0.8,2012,5.74,11.4
"craine30901",24.51666667,0.766666667,2012,8.69,34.9
"craine30902",24.51666667,0.766666667,2012,5.92,24.2
"craine30903",24.51666667,0.783333333,2012,8.73,27.2
"craine30904",24.51666667,0.783333333,2012,9.41,24.6
"craine30905",24.51666667,0.783333333,2012,7.31,21.2
"craine30906",24.51666667,0.783333333,2012,10.86,18.2
"craine30907",24.51666667,0.783333333,2012,4.84,11.8
"craine30908",24.48333333,0.8,2012,6.32,31.2
"craine30909",24.48333333,0.8,2012,10.01,28.4
"craine30910",24.51666667,0.816666667,2012,6.25,26.3
"craine30911",24.51666667,0.816666667,2012,8.03,28.3
"craine30912",24.51666667,0.816666667,2012,7.41,20.9
"craine30913",24.51666667,0.816666667,2012,8.49,28.7
"craine30914",24.51666667,0.816666667,2012,5.3,20.5
"craine30915",24.51666667,0.816666667,2012,5.72,22.5
"craine30916",24.48333333,0.8,2012,7.92,31.4
"craine30917",24.51666667,0.783333333,2012,8.19,30.7
"craine30918",24.51666667,0.783333333,2012,5.99,25.4
"craine30919",24.51666667,0.766666667,2012,5.41,30
"craine30920",24.51666667,0.783333333,2012,1.81,20.7
"craine30921",24.51666667,0.783333333,2012,1.59,20.2
"craine30922",24.48333333,0.8,2012,7.01,25.4
"craine30923",24.48333333,0.8,2012,3.2,20.7
"craine30924",24.48333333,0.8,2012,3.76,23.7
"craine30925",24.51666667,0.816666667,2012,6.28,23
"craine30926",24.51666667,0.816666667,2012,7.71,32.7
"craine30927",24.51666667,0.816666667,2012,5.13,13.5
"craine30928",24.51666667,0.816666667,2012,4.19,23.5
"craine30929",24.51666667,0.816666667,2012,4.26,22.9
"craine30930",24.51666667,0.816666667,2012,5.42,20.4
"craine30931",24.48333333,0.783333333,2012,7.03,25.4
"craine30932",24.48333333,0.783333333,2012,1.63,20
"craine30933",24.51666667,0.8,2012,4.37,21.2
"craine30934",24.51666667,0.8,2012,4.18,22.5
"craine30935",24.51666667,0.8,2012,3.96,11.1
"craine30936",24.45,0.866666667,2012,6.39,19
"craine30937",24.45,0.866666667,2012,4.92,16.2
"craine30938",24.45,0.866666667,2012,4.47,27.4
"craine30939",24.5,0.8,2012,7.26,25.2
"craine30940",24.5,0.8,2012,8.44,25.4
"craine30941",24.51666667,0.766666667,2012,7.72,27.4
"craine30942",24.51666667,0.766666667,2012,4.15,21.6
"craine30943",24.51666667,0.766666667,2012,3.09,33.7
"craine30944",24.51666667,0.783333333,2012,7.6,26.4
"craine30945",24.51666667,0.783333333,2012,6.36,23.8
"craine30946",24.51666667,0.783333333,2012,6.39,24.2
"craine30947",24.48333333,0.8,2012,4.62,23.5
"craine30948",24.48333333,0.8,2012,6.27,23.3
"craine30949",24.48333333,0.8,2012,5.28,16.1
"craine30950",24.51666667,0.816666667,2012,6.57,22.2
"craine30951",24.51666667,0.816666667,2012,5.98,22.6
"craine30952",24.48333333,0.8,2012,6.75,29.9
"craine30953",24.51666667,0.816666667,2012,9.32,36.4
"craine30954",24.51666667,0.816666667,2012,7.08,15.8
"craine30955",24.51666667,0.816666667,2012,9.06,30.1
"craine30956",24.51666667,0.816666667,2012,6.71,25.8
"craine30957",24.51666667,0.816666667,2012,6.12,13.8
"craine30958",24.51666667,0.816666667,2012,3.95,23.1
"craine30959",24.51666667,0.816666667,2012,4.26,22.1
"craine30960",24.51666667,0.816666667,2012,1.64,17.4
"craine30961",24.51666667,0.816666667,2012,5.04,21.2
"craine30962",24.51666667,0.816666667,2012,3.38,22.7
"craine30963",24.51666667,0.816666667,2012,4.79,24.8
"craine30964",24.48333333,0.783333333,2012,6.33,20.5
"craine30965",24.48333333,0.783333333,2012,6.9,19.8
"craine30966",24.48333333,0.783333333,2012,5.16,20.6
"craine30967",24.48333333,0.783333333,2012,4.99,18
"craine30968",24.48333333,0.783333333,2012,5.57,20.7
"craine30969",24.48333333,0.783333333,2012,4.92,20.4
"craine30970",24.48333333,0.783333333,2012,3.01,23.6
"craine30971",24.48333333,0.783333333,2012,4.38,21.1
"craine30972",24.48333333,0.783333333,2012,3.4,21.2
"craine30973",24.48333333,0.783333333,2012,4.14,23.5
"craine30974",24.51666667,0.8,2012,2.63,20
"craine30975",24.51666667,0.8,2012,5.1,29.3
"craine30976",24.51666667,0.8,2012,3.13,19.7
"craine30977",24.51666667,0.8,2012,2.79,17.2
"craine30978",24.51666667,0.8,2012,4.94,21.5
"craine30979",24.45,0.866666667,2012,3.52,24
"craine30980",24.45,0.866666667,2012,4,20.8
"craine30981",24.45,0.866666667,2012,4.41,22.1
"craine30982",24.51666667,0.816666667,2012,5.47,18.8
"craine30983",24.51666667,0.816666667,2012,4.72,23.6
"craine30984",24.51666667,0.816666667,2012,5.51,22.3
"craine30985",24.51666667,0.8,2012,5.94,23.4
"craine30986",24.51666667,0.8,2012,4.59,28.4
"craine30987",24.51666667,0.816666667,2012,4.6,19.6
"craine30988",24.51666667,0.766666667,2012,9.78,36.2
"craine30989",24.51666667,0.766666667,2012,7.05,40.4
"craine30990",24.51666667,0.783333333,2012,9.1,38.5
"craine30991",24.51666667,0.783333333,2012,7,35.5
"craine30992",24.48333333,0.8,2012,7.85,41.9
"craine30993",24.48333333,0.8,2012,5.61,36.6
"craine30994",24.48333333,0.8,2012,6.01,34
"craine30995",24.48333333,0.8,2012,6.94,50.5
"craine30996",24.48333333,0.8,2012,8.33,45.4
"craine30997",24.5,0.8,2012,8.27,36.3
"craine30998",24.48333333,0.8,2012,9.76,35.6
"craine30999",24.48333333,0.8,2012,7.32,51.7
"craine31000",24.51666667,0.816666667,2012,8.12,55
"craine31001",24.5,0.8,2012,8.94,33.9
"craine31002",24.5,0.8,2012,9.33,33.3
"craine31003",24.51666667,0.766666667,2012,14.34,45.9
"craine31004",24.51666667,0.766666667,2012,11.05,61.2
"craine31005",24.51666667,0.783333333,2012,12.68,38.9
"craine31006",24.51666667,0.783333333,2012,12.84,43.7
"craine31007",24.51666667,0.783333333,2012,10.86,52.9
"craine31008",24.48333333,0.8,2012,11.28,55
"craine31009",24.48333333,0.8,2012,10.95,51.9
"craine31010",24.48333333,0.8,2012,11.76,59.9
"craine31011",24.48333333,0.8,2012,10.15,49.9
"craine31012",24.51666667,0.8,2012,6.07,25.8
"craine31013",24.51666667,0.8,2012,6.6,28
"craine31014",24.48333333,0.783333333,2012,10.01,30.2
"craine31015",24.48333333,0.783333333,2012,4.72,18.5
"craine31016",24.48333333,0.783333333,2012,4.5,31.8
"craine31017",24.51666667,0.766666667,2012,5.02,26.8
"craine31018",24.51666667,0.783333333,2012,11.27,32.9
"craine31019",24.51666667,0.783333333,2012,7.55,21.8
"craine31020",24.51666667,0.783333333,2012,3.61,27.6
"craine31021",24.51666667,0.766666667,2012,6.12,23.3
"craine31022",24.51666667,0.783333333,2012,6.9,14.7
"craine31023",24.48333333,0.8,2012,8.5,32.4
"craine31024",24.48333333,0.8,2012,5.45,29.3
"craine31025",24.48333333,0.8,2012,7.27,33.8
"craine31026",24.51666667,0.816666667,2012,10.48,35
"craine31027",24.51666667,0.816666667,2012,4.38,27.2
"craine31028",24.51666667,0.816666667,2012,4.38,28.2
"craine31029",24.48333333,0.783333333,2012,9.53,32.3
"craine31030",24.48333333,0.783333333,2012,5.21,27.3
"craine31031",24.51666667,0.8,2012,7.58,27.4
"craine31032",24.51666667,0.8,2012,8.17,30.3
"craine31033",24.51666667,0.8,2012,6.68,34.5
"craine31034",24.45,0.866666667,2012,6.49,29.2
"craine31035",24.45,0.866666667,2012,6.07,30.3
"craine31036",24.45,0.866666667,2012,5.5,28.1
"craine31037",24.48333333,0.783333333,2012,7.13,21
"craine31038",24.51666667,0.783333333,2012,5.99,25.2
"craine31039",24.51666667,0.783333333,2012,5.95,24.9
"craine31040",24.51666667,0.783333333,2012,6.66,23.8
"craine31041",24.48333333,0.783333333,2012,6.52,28.4
"craine31042",24.48333333,0.783333333,2012,5.58,26.3
"craine31043",24.48333333,0.783333333,2012,5.27,26.5
"craine31044",24.48333333,0.783333333,2012,5.05,24.2
"craine31045",24.48333333,0.783333333,2012,6.67,24.9
"craine31046",24.48333333,0.783333333,2012,6.74,31.6
"craine31047",24.48333333,0.783333333,2012,5.54,23
"craine31048",24.48333333,0.783333333,2012,4.26,20.5
"craine31049",24.48333333,0.783333333,2012,4.63,20.2
"craine31050",24.48333333,0.783333333,2012,4.47,19.5
"craine31051",24.48333333,0.783333333,2012,5.23,24.4
"craine31052",24.48333333,0.783333333,2012,5.72,26
"craine31053",24.48333333,0.783333333,2012,5.32,25.6
"craine31054",24.48333333,0.783333333,2012,3.17,11.7
"craine31055",24.51666667,0.783333333,2012,6.87,29.5
"craine31056",24.51666667,0.783333333,2012,5.55,23.8
"craine31057",24.51666667,0.783333333,2012,7.39,28
"craine31058",24.51666667,0.783333333,2012,7.58,29
"craine31059",24.51666667,0.783333333,2012,3.86,20.7
"craine31060",24.51666667,0.783333333,2012,7.41,29.3
"craine31061",24.51666667,0.783333333,2012,8.95,31.4
"craine31062",24.51666667,0.783333333,2012,9.07,26.9
"craine31063",24.51666667,0.783333333,2012,7.33,22
"craine31064",24.51666667,0.783333333,2012,6.1,25.5
"craine31065",24.51666667,0.783333333,2012,9.64,26.8
"craine31066",24.51666667,0.783333333,2012,6.88,26.2
"craine31067",24.48333333,0.783333333,2012,6.14,30.1
"craine31068",24.48333333,0.783333333,2012,6.4,26.8
"craine31069",24.48333333,0.783333333,2012,5.96,27.8
"craine31070",24.48333333,0.783333333,2012,8.26,24.5
"craine31071",24.48333333,0.783333333,2012,6.39,23.5
"craine31072",24.48333333,0.783333333,2012,5.3,22.9
"craine31073",24.48333333,0.783333333,2012,7.28,24.9
"craine31074",24.48333333,0.783333333,2012,6.93,30.8
"craine31075",24.48333333,0.783333333,2012,6.58,28.9
"craine31076",24.48333333,0.783333333,2012,5.65,22.5
"craine31077",24.48333333,0.783333333,2012,4.29,22.8
"craine31078",24.48333333,0.783333333,2012,4.27,25.5
"craine31079",24.48333333,0.783333333,2012,4.07,23.4
"craine31080",24.48333333,0.783333333,2012,2.73,14.9
"craine31081",24.48333333,0.783333333,2012,2.98,16.4
"craine31082",24.48333333,0.783333333,2012,3.5,18.9
"craine31083",24.48333333,0.783333333,2012,3.05,17.2
"craine31084",24.48333333,0.783333333,2012,1.82,16.7
"craine31085",24.48333333,0.783333333,2012,2.34,15.6
"craine31086",24.48333333,0.783333333,2012,0.94,15.8
"craine31087",24.48333333,0.783333333,2012,7.33,35.7
"craine31088",24.48333333,0.783333333,2012,6.59,39.6
"craine31089",24.48333333,0.783333333,2012,7.78,49.3
"craine31090",24.48333333,0.783333333,2012,8.31,56.1
"craine31091",24.48333333,0.783333333,2012,4.94,30.3
"craine31092",24.51666667,0.783333333,2012,10.07,36.5
"craine31093",24.48333333,0.783333333,2012,8.56,45.9
"craine31094",24.48333333,0.783333333,2012,10.4,55.9
"craine31095",24.48333333,0.8,2012,8.73,44.9
"craine31096",24.48333333,0.8,2012,11.7,52.6
"craine31097",24.48333333,0.8,2012,9.33,46.6
"craine31098",24.51666667,0.816666667,2012,8.02,48.6
"craine31099",24.5,0.8,2012,8.27,38.1
"craine31100",24.5,0.8,2012,6.17,40.5
"craine31101",24.5,0.8,2012,11.58,58.1
"craine31102",24.5,0.8,2012,8.1,41.3
"craine31103",24.48333333,0.8,2012,9.12,44.7
"craine31104",24.48333333,0.8,2012,7.44,21.3
"craine31105",24.51666667,0.766666667,2012,8.43,35.7
"craine31106",24.51666667,0.766666667,2012,9.8,34.9
"craine31107",24.48333333,0.8,2012,7.68,35.4
"craine31108",24.48333333,0.783333333,2012,9.07,23.1
"craine31109",24.51666667,0.783333333,2012,7.11,27
"craine31110",24.51666667,0.783333333,2012,9.15,29.3
"craine31111",24.51666667,0.783333333,2012,6.54,27.1
"craine31112",24.48333333,0.783333333,2012,7.07,36.8
"craine31113",24.48333333,0.783333333,2012,6.57,26.3
"craine31114",24.48333333,0.783333333,2012,8.01,26.4
"craine31115",24.48333333,0.783333333,2012,6.68,21.7
"craine31116",24.48333333,0.783333333,2012,7.72,25
"craine31117",24.48333333,0.783333333,2012,8.2,25.4
"craine31118",24.48333333,0.783333333,2012,7.2,26.8
"craine31119",24.48333333,0.783333333,2012,7.08,20
"craine31120",24.48333333,0.783333333,2012,5.69,22.1
"craine31121",24.48333333,0.783333333,2012,5.89,18.5
"craine31122",24.48333333,0.783333333,2012,5.87,19.6
"craine31123",24.48333333,0.783333333,2012,7.03,28.8
"craine31124",24.48333333,0.783333333,2012,7.49,23.1
"craine31125",24.48333333,0.783333333,2012,4.67,24.1
"craine31126",24.48333333,0.783333333,2012,6.27,21.1
"craine31127",24.48333333,0.783333333,2012,7,27.1
"craine31128",24.48333333,0.783333333,2012,7.09,24
"craine31129",24.48333333,0.783333333,2012,5.42,29.2
"craine31130",24.48333333,0.783333333,2012,3.59,22.5
"craine31131",24.48333333,0.783333333,2012,2.67,17.7
"craine31132",24.48333333,0.8,2012,5.78,21.4
"craine31133",24.48333333,0.8,2012,7.01,26.2
"craine31134",24.48333333,0.8,2012,7.65,26.5
"craine31135",24.51666667,0.783333333,2012,7.37,23.9
"craine31136",24.48333333,0.783333333,2012,4.51,29.6
"craine31137",24.48333333,0.783333333,2012,6.73,30.7
"craine31138",24.48333333,0.783333333,2012,7.66,27.1
"craine31139",24.48333333,0.783333333,2012,5.54,25.8
"craine31140",24.48333333,0.783333333,2012,6.08,24.4
"craine31141",24.48333333,0.783333333,2012,5.08,28.2
"craine31142",24.48333333,0.783333333,2012,3.6,24.7
"craine31143",24.48333333,0.783333333,2012,3.54,21.6
"craine31144",24.48333333,0.783333333,2012,3.37,18.7
"craine31145",24.48333333,0.783333333,2012,1.21,23.5
"craine31146",24.48333333,0.783333333,2012,3.28,20.8
"craine31147",24.48333333,0.783333333,2012,1.97,18.3
"craine31148",24.48333333,0.783333333,2012,4.05,19.8
"craine31149",24.48333333,0.783333333,2012,12.2,44.6
"craine31150",24.48333333,0.783333333,2012,3.52,20.1
"craine31151",24.48333333,0.783333333,2012,9.31,37.5
"craine31152",24.51666667,0.766666667,2012,4.97,22.6
"craine31153",24.51666667,0.766666667,2012,6.82,22.8
"craine31154",24.51666667,0.766666667,2012,7.12,24.8
"craine31155",24.51666667,0.783333333,2012,6.9,39.7
"craine31156",24.48333333,0.8,2012,10.59,26.1
"craine31157",24.5,0.8,2012,7.27,26.7
"craine31158",24.5,0.8,2012,3.04,29.2
"craine31159",24.51666667,0.766666667,2012,3.8,25.5
"craine31160",24.51666667,0.766666667,2012,3.86,29.3
"craine31161",24.51666667,0.766666667,2012,7.67,24.9
"craine31162",24.51666667,0.766666667,2012,4.94,29.7
"craine31163",24.51666667,0.783333333,2012,4.79,37.3
"craine31164",24.51666667,0.783333333,2012,6.77,33.1
"craine31165",24.48333333,0.8,2012,4.39,25.1
"craine31166",24.48333333,0.8,2012,6.56,23
"craine31167",24.5,0.8,2012,6.21,25.1
"craine31168",24.5,0.8,2012,7.02,36.4
"craine31169",24.5,0.8,2012,7.49,26
"craine31170",24.51666667,0.766666667,2012,6.98,22.3
"craine31171",24.51666667,0.766666667,2012,7.13,23.6
"craine31172",24.51666667,0.783333333,2012,8.81,32
"craine31173",24.51666667,0.783333333,2012,6.71,27.3
"craine31174",24.51666667,0.783333333,2012,7.07,19.8
"craine31175",24.48333333,0.8,2012,6.33,30.1
"craine31176",24.48333333,0.8,2012,6.44,23.3
"craine31177",24.48333333,0.783333333,2012,11.76,31.2
"craine31178",24.48333333,0.783333333,2012,10.7,30.2
"craine31179",24.48333333,0.783333333,2012,6.2,26.3
"craine31180",24.5,0.8,2012,8.52,28.1
"craine31181",24.5,0.8,2012,7.14,35.6
"craine31182",24.51666667,0.766666667,2012,8.85,30.9
"craine31183",24.51666667,0.766666667,2012,6.08,27.4
"craine31184",24.51666667,0.766666667,2012,10.1,29.2
"craine31185",24.51666667,0.783333333,2012,9.4,32.8
"craine31186",24.51666667,0.783333333,2012,8.52,31
"craine31187",24.48333333,0.8,2012,9.47,27.3
"craine31188",24.48333333,0.8,2012,8.27,25.5
"craine31189",24.48333333,0.8,2012,6.98,28.3
"craine31190",24.48333333,0.8,2012,7.18,28.2
"craine31191",24.48333333,0.783333333,2012,8.07,28.2
"craine31192",24.51666667,0.766666667,2012,8.9,26.3
"craine31193",24.48333333,0.783333333,2012,7.31,31
"craine31194",24.48333333,0.783333333,2012,6.38,25.2
"craine31195",24.48333333,0.783333333,2012,6.57,27.5
"craine31196",24.48333333,0.783333333,2012,6.61,26.1
"craine31197",24.48333333,0.783333333,2012,6.42,22.5
"craine31198",24.51666667,0.766666667,2012,3.71,26.2
"craine31199",24.51666667,0.783333333,2012,6.03,36
"craine31200",24.48333333,0.8,2012,7.68,22.6
"craine31201",24.48333333,0.8,2012,7.88,39.5
"craine31202",24.48333333,0.8,2012,6.38,37.8
"craine31203",24.48333333,0.783333333,2012,5.93,21.9
"craine31204",24.48333333,0.783333333,2012,3.16,18.5
"craine31205",24.48333333,0.783333333,2012,3.62,18.9
"craine31206",24.48333333,0.783333333,2012,3.71,21.4
"craine31207",24.48333333,0.783333333,2012,4.49,21.3
"craine31208",24.51666667,0.783333333,2012,8.35,31.5
"craine31209",24.51666667,0.783333333,2012,6.6,30.1
"craine31210",24.51666667,0.783333333,2012,8.01,24.6
"craine31211",24.51666667,0.783333333,2012,6.45,33
"craine31212",24.51666667,0.783333333,2012,8.23,32.6
"craine31213",24.51666667,0.783333333,2012,6.92,33
"craine31214",24.51666667,0.783333333,2012,6.66,31.5
"craine31215",24.51666667,0.783333333,2012,6.44,32.3
"craine31216",24.51666667,0.783333333,2012,7.15,31
"craine31217",24.48333333,0.783333333,2012,6.91,31.9
"craine31218",24.48333333,0.783333333,2012,6.91,33.6
"craine31219",24.48333333,0.783333333,2012,7.18,27.9
"craine31220",24.48333333,0.783333333,2012,6.15,26
"craine31221",24.48333333,0.783333333,2012,7.99,30.2
"craine31222",24.5,0.8,2012,6.43,30.9
"craine31223",24.51666667,0.766666667,2012,5.51,32.8
"craine31224",24.51666667,0.766666667,2012,6.06,24.9
"craine31225",24.51666667,0.766666667,2012,5.42,32.7
"craine31226",24.51666667,0.783333333,2012,6.96,32.3
"craine31227",24.51666667,0.783333333,2012,6.55,30
"craine31228",24.48333333,0.8,2012,7.56,34.6
"craine31229",24.48333333,0.8,2012,7.39,36
"craine31230",24.48333333,0.8,2012,7.19,28.4
"craine31231",24.48333333,0.8,2012,7.04,28.8
"craine31232",24.51666667,0.783333333,2012,4.06,37.4
"craine31233",24.51666667,0.783333333,2012,6.39,22.2
"craine31234",24.48333333,0.783333333,2012,11.87,42.9
"craine31235",24.48333333,0.783333333,2012,10.63,35.3
"craine31236",24.48333333,0.783333333,2012,13.03,44.1
"craine31237",24.5,0.8,2012,6.12,24.8
"craine31238",24.5,0.8,2012,6.78,31
"craine31239",24.5,0.8,2012,7.59,46.3
"craine31240",24.51666667,0.766666667,2012,11.83,40
"craine31241",24.51666667,0.783333333,2012,6.47,42.6
"craine31242",24.48333333,0.8,2012,6.69,40.2
"craine31243",24.48333333,0.8,2012,9.31,37.8
"craine31244",24.48333333,0.8,2012,7.57,34.9
"craine31245",24.48333333,0.8,2012,6.29,35.5
"craine31246",24.48333333,0.8,2012,6.77,37.3
"craine31247",24.51666667,0.816666667,2012,5.99,25.3
"craine31248",24.51666667,0.816666667,2012,5.24,27
"craine31249",24.51666667,0.816666667,2012,4.17,22.5
"craine31250",24.51666667,0.816666667,2012,7.3,36
"craine31251",24.51666667,0.816666667,2012,7.71,22.1
"craine31252",24.51666667,0.816666667,2012,9.38,44.9
"craine31253",24.48333333,0.783333333,2012,6.4,21.6
"craine31254",24.48333333,0.783333333,2012,6.18,27.3
"craine31255",24.48333333,0.783333333,2012,13.24,32
"craine31256",24.51666667,0.783333333,2012,6.65,23
"craine31257",24.51666667,0.783333333,2012,6.69,32
"craine31258",24.51666667,0.783333333,2012,5.26,27.3
"craine31259",24.48333333,0.8,2012,7.26,25.6
"craine31260",24.48333333,0.8,2012,6.46,27.6
"craine31261",24.48333333,0.783333333,2012,5.51,24
"craine31262",24.48333333,0.783333333,2012,2.77,15
"craine31263",24.5,0.8,2012,7.82,26
"craine31264",24.51666667,0.766666667,2012,6.42,21.4
"craine31265",24.51666667,0.766666667,2012,8.23,35
"craine31266",24.51666667,0.766666667,2012,6.65,28.3
"craine31267",24.51666667,0.766666667,2012,9.03,28.1
"craine31268",24.51666667,0.783333333,2012,8.09,28.8
"craine31269",24.51666667,0.783333333,2012,2.65,28.3
"craine31270",24.51666667,0.783333333,2012,6.04,27.9
"craine31271",24.51666667,0.783333333,2012,1.16,32.6
"craine31272",24.51666667,0.816666667,2012,7.38,25.8
"craine31273",24.51666667,0.816666667,2012,9.08,21.9
"craine31274",24.51666667,0.816666667,2012,10.35,26.6
"craine31275",24.51666667,0.816666667,2012,10.83,23.5
"craine31276",24.51666667,0.816666667,2012,9.44,26
"craine31277",24.48333333,0.783333333,2012,8.68,24.6
"craine31278",24.48333333,0.783333333,2012,9.78,22.8
"craine31279",24.51666667,0.766666667,2012,7.72,53.3
"craine31280",24.51666667,0.766666667,2012,6.31,33.2
"craine31281",24.51666667,0.783333333,2012,9.96,31.5
"craine31282",24.51666667,0.783333333,2012,8.73,24.7
"craine31283",24.48333333,0.8,2012,8.27,32.6
"craine31284",24.48333333,0.8,2012,6.03,26.2
"craine31285",24.51666667,0.783333333,2012,6.98,53.2
"craine31286",24.48333333,0.783333333,2012,6.39,39.8
"craine31287",24.48333333,0.783333333,2012,6.86,34.6
"craine31288",24.48333333,0.783333333,2012,6.94,42
"craine31289",24.48333333,0.783333333,2012,6.71,36.7
"craine31290",24.48333333,0.783333333,2012,6.19,38.3
"craine31291",24.48333333,0.783333333,2012,4.3,23.3
"craine31292",24.48333333,0.783333333,2012,3.84,25.8
"craine31293",24.51666667,0.766666667,2012,3.1,30.7
"craine31294",24.51666667,0.783333333,2012,7,30.1
"craine31295",24.48333333,0.8,2012,7.74,30.3
"craine31296",24.48333333,0.8,2012,7.85,28.6
"craine31297",24.48333333,0.8,2012,7.79,30.1
"craine31298",24.51666667,0.766666667,2012,7.19,19.7
"craine31299",24.48333333,0.8,2012,7.64,39.8
"craine31300",24.51666667,0.816666667,2012,7.8,33
"craine31301",24.51666667,0.816666667,2012,6.71,37.3
"craine31302",24.51666667,0.816666667,2012,7.81,41.2
"craine31303",24.51666667,0.816666667,2012,4.23,43.8
"craine31304",24.51666667,0.816666667,2012,4.82,38.9
"craine31305",24.51666667,0.816666667,2012,6.22,36.1
"craine31306",24.51666667,0.816666667,2012,6.89,39.5
"craine31307",24.48333333,0.783333333,2012,9.82,39.2
"craine31308",24.48333333,0.783333333,2012,4.19,46.3
"craine31309",24.48333333,0.783333333,2012,8.25,40
"craine31310",24.48333333,0.783333333,2012,8.06,43.9
"craine31311",24.48333333,0.783333333,2012,7.53,34.3
"craine31312",24.48333333,0.783333333,2012,5.92,42.7
"craine31313",24.51666667,0.8,2012,4.87,37.6
"craine31314",24.51666667,0.8,2012,5.55,40.7
"craine31315",24.51666667,0.8,2012,8.15,38.7
"craine31316",24.51666667,0.8,2012,6.65,37.4
"craine31317",24.45,0.866666667,2012,9.9,38.7
"craine31318",24.45,0.866666667,2012,7.42,41.7
"craine31319",24.45,0.866666667,2012,8.89,39.1
"craine31320",24.51666667,0.783333333,2012,10.87,45.2
"craine31321",24.51666667,0.783333333,2012,10.05,44.8
"craine31322",24.51666667,0.783333333,2012,11.25,49.8
"craine31323",24.51666667,0.783333333,2012,5.45,47.5
"craine31324",24.51666667,0.783333333,2012,9.16,37.1
"craine31325",24.51666667,0.783333333,2012,5.13,41.8
"craine31326",24.51666667,0.783333333,2012,7.54,41.8
"craine31327",24.51666667,0.783333333,2012,5.14,49.3
"craine31328",24.48333333,0.783333333,2012,8.21,34.2
"craine31329",24.48333333,0.783333333,2012,9.78,36.9
"craine31330",24.5,0.8,2012,9.08,46.4
"craine31331",24.5,0.8,2012,9.55,39
"craine31332",24.51666667,0.766666667,2012,5.91,42.3
"craine31333",24.51666667,0.766666667,2012,11.28,45.1
"craine31334",24.51666667,0.766666667,2012,7.24,41.1
"craine31335",24.51666667,0.783333333,2012,7.29,42.4
"craine31336",24.51666667,0.783333333,2012,6.37,34.3
"craine31337",24.51666667,0.783333333,2012,9.3,42.8
"craine31338",24.48333333,0.8,2012,4.96,41
"craine31339",24.48333333,0.8,2012,7.08,45.8
"craine31340",24.48333333,0.8,2012,6.28,40.4
"craine31341",24.48333333,0.8,2012,7.13,37.2
"craine31342",24.48333333,0.8,2012,5.45,43
"craine31343",24.48333333,0.8,2012,3.69,40
"craine31344",24.51666667,0.766666667,2012,6.35,49.6
"craine31345",24.48333333,0.8,2012,8.16,38.2
"craine31346",24.48333333,0.8,2012,7.94,33.2
"craine31347",24.51666667,0.816666667,2012,7.16,28.6
"craine31348",24.51666667,0.783333333,2012,5.38,25.9
"craine31349",24.51666667,0.783333333,2012,4.77,24.6
"craine31350",24.48333333,0.783333333,2012,7.45,27.8
"craine31351",24.48333333,0.783333333,2012,7.29,31.2
"craine31352",24.48333333,0.783333333,2012,5.75,25.5
"craine31353",24.48333333,0.783333333,2012,8.16,29.3
"craine31354",24.48333333,0.783333333,2012,7.49,38.5
"craine31355",24.5,0.8,2012,8.17,30.6
"craine31356",24.5,0.8,2012,8.95,24.7
"craine31357",24.5,0.8,2012,6.06,36.7
"craine31358",24.51666667,0.766666667,2012,5.44,24.7
"craine31359",24.51666667,0.766666667,2012,6.24,26.9
"craine31360",24.51666667,0.783333333,2012,7.69,28.9
"craine31361",24.51666667,0.783333333,2012,9.14,29
"craine31362",24.51666667,0.783333333,2012,8.03,35.3
"craine31363",24.48333333,0.8,2012,7.89,26.6
"craine31364",24.48333333,0.8,2012,8.33,27.9
"craine31365",24.48333333,0.8,2012,6.17,28.2
"craine31366",24.48333333,0.8,2012,7.32,28.2
"craine31367",24.51666667,0.783333333,2012,6.8,26.7
"craine31368",24.5,0.8,2012,7.46,33.2
"craine31369",24.5,0.8,2012,10.78,45.8
