".outcome","blue","green","red","nir","swir1","swir2"
-2.28,0.06165128,0.08910271,0.1092349,0.2718334,0.3151298,0.2388316
-2.97,0.0205225,0.0422475,0.0214025,0.456645,0.1848075,0.067685
-7.06,0.06064562,0.08881538,0.08195993,0.3143288,0.185066,0.1229463
1.05,0.03445061,0.04976231,0.03233006,0.2977645,0.1452754,0.08938427
4.12,0.07441357,0.1027988,0.1078472,0.3271157,0.3261324,0.2318877
3.767644,0.03883241,0.06448802,0.04598017,0.3100665,0.1824254,0.112299
2.94,0.02724339,0.0360662,0.02445791,0.2156578,0.09541413,0.07601091
-2.19,0.0431,0.07566,0.082865,0.211345,0.143035,0.08688
8.16,0.04436353,0.0591724,0.04492046,0.375711,0.1893894,0.1060495
1.99,0.06201045,0.07765736,0.08097591,0.2857178,0.2713524,0.1888615
-3.34,0.06296821,0.09470566,0.09709868,0.3111129,0.2924256,0.2057325
0.97,0.03809014,0.05328211,0.03803233,0.3445988,0.1703096,0.09812839
4.4,0.0521933,0.07200651,0.06742673,0.2751259,0.252402,0.176774
-1.3415,0.0020975,0.0183225,0.011145,0.1831575,0.06686,0.02759
4.601378,0.07395863,0.1026791,0.09452509,0.3154263,0.2583305,0.1693415
-0.66,0.04024512,0.05253984,0.03619044,0.3752771,0.1782056,0.108287
5.79,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
1.12,0.03672532,0.05641881,0.04068161,0.1716566,0.0772404,0.07207606
4.46,0.04568047,0.06575707,0.04300288,0.3563137,0.1656496,0.1039921
-1.56,0.03756337,0.05342578,0.04073207,0.2989641,0.1502201,0.09689393
2.3,0.03251113,0.04789465,0.03351593,0.2796689,0.1426089,0.08830412
1.84,0.0168375,0.0702975,0.0313575,0.302755,0.1558775,0.074175
-0.85,0.04211277,0.06484718,0.04020221,0.4791802,0.1920818,0.1104473
1.89,0.03208013,0.04267481,0.03230483,0.1778331,0.09546591,0.07415922
7.06,0.0499186,0.06992336,0.05120304,0.3688964,0.188328,0.1143822
-1.31,0.04249588,0.05775969,0.05349908,0.2402107,0.1752802,0.1184456
4.09,0.07446145,0.1129512,0.1217748,0.3018737,0.3031176,0.2255868
1.43,0.03923946,0.07001914,0.05195998,0.4072061,0.2066311,0.1133535
-3.38,0.03550416,0.0535455,0.03634183,0.2409764,0.134454,0.08825268
-2.2,0.0078175,0.0380125,0.007845,0.2636775,0.062515,0.023355
-10.76,0.0117225,0.0254175,0.0156,0.1392675,0.0611675,0.0287175
0.56,0.04771573,0.06338658,0.04714081,0.3135631,0.1854543,0.116311
1.19,0.0126025,0.0331175,0.0227775,0.24407,0.11482,0.0484075
-3.09,0.0482425,0.07672353,0.06386912,0.4238469,0.2663559,0.160366
-1.4,0.01472,0.047005,0.028745,0.2722575,0.1302475,0.057895
0.37,0.04718895,0.07258118,0.05445787,0.3903611,0.2021265,0.1300959
-2.674862,0.028635,0.05146,0.057895,0.161625,0.178565,0.1212
4.19,0.03923946,0.0558202,0.041161,0.3222409,0.1548023,0.09925999
4.12,0.03521683,0.05201307,0.03737631,0.2585361,0.1323052,0.08138598
9.11,0.03811408,0.05395255,0.03901634,0.3328838,0.1633197,0.09982578
-0.06,0.0132625,0.0590225,0.02693,0.23648,0.1110525,0.0492325
1.93,0.08825334,0.1095511,0.1452904,0.2533805,0.3415102,0.2660669
6.05,0.04053245,0.05912451,0.04557647,0.358917,0.1624395,0.1020375
3.52,0.03976624,0.05969917,0.04244779,0.3494481,0.1926772,0.1286299
-2.6,0.05370179,0.08338003,0.06722488,0.3503159,0.2663818,0.155068
3.45,0.06524292,0.08792944,0.08814159,0.1940656,0.2451014,0.1804517
0.18,0.041586,0.0649669,0.05778839,0.2523596,0.1836421,0.1324619
-1.783307,0.03689293,0.05371311,0.03702307,0.3024607,0.1434891,0.08812409
-0.25,0.03047587,0.0454284,0.02892384,0.2575152,0.1416251,0.08583519
-4.26,0.09155765,0.1216908,0.1344662,0.2485056,0.2890342,0.2790031
-1.02,0.03531261,0.05459904,0.03323839,0.4240766,0.1739598,0.09931142
-5,0.05937658,0.08328426,0.07539981,0.2671628,0.2174525,0.1643265
-2.9204,0.0001725,0.01153,0.006635,0.1501025,0.0437325,0.0170575
2.33,0.06277666,0.09496905,0.1077967,0.1944995,0.1944635,0.1655867
1.41,0.06258511,0.07681931,0.06886491,0.1745917,0.1472688,0.1440607
4.1,0.026105,0.05113,0.0280025,0.3615225,0.1398725,0.05608
-5.67,0.0431,0.07566,0.082865,0.211345,0.143035,0.08688
-3,0.01681,0.04508,0.0204125,0.429805,0.162945,0.06246
-7.46,0.05250458,0.07741791,0.05894903,0.4453371,0.180199,0.1064353
-3.7,0.03373229,0.05172573,0.03989944,0.2488885,0.1184549,0.07953428
-1.576,0.01296,0.03562,0.0174975,0.3115,0.1036275,0.0405425
2.27,0.03488161,0.04940314,0.03538304,0.2619051,0.1348682,0.08825268
2.2642,0.028305,0.0414225,0.03067,0.25144,0.1068725,0.0574
-0.2861275,0.02939838,0.05095952,0.03679599,0.3651701,0.1758756,0.1041978
1.98,0.1095125,0.1474075,0.15079,0.35759,0.3498625,0.2299075
-2.79,0.03801831,0.05201307,0.04625771,0.1688746,0.1228301,0.1134563
-1,0.04216066,0.05768785,0.05132919,0.2446772,0.1837198,0.1216089
2.42,0.06354288,0.08342792,0.08594647,0.2309205,0.2521431,0.2108761
-3.89,0.03504922,0.05752024,0.03452518,0.4037095,0.2022301,0.116311
-9.19,0.106295,0.1456475,0.1585175,0.2769875,0.3208225,0.2455825
2.97,0.03045192,0.04633828,0.02988263,0.2598888,0.1220793,0.08457501
-0.99,0.0469974,0.07514321,0.06121984,0.3472276,0.212223,0.1527534
0.2,0.07692771,0.09525638,0.1018169,0.2691791,0.2690224,0.2068127
-2.5,0.0111725,0.0407075,0.0247575,0.330585,0.141385,0.0623225
1.51,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
-1.26,0.03756337,0.05342578,0.04073207,0.2989641,0.1502201,0.09689393
-8.02,0.0319075,0.0442,0.04981,0.1461425,0.13429,0.079125
-1.97,0.0050125,0.01395,0.0082575,0.112125,0.0322925,0.01681
0.89,0.06234566,0.08950976,0.08907514,0.3043749,0.2746143,0.1845409
2.27,0.0166175,0.0542925,0.053495,0.10613,0.1202375,0.0955975
-2.8,0.0008325,0.0519275,0.0196975,0.4100325,0.13011,0.048985
9.3,0.09431124,0.1363687,0.1719346,0.3794118,0.3799029,0.3159341
-1.66,0.0229975,0.0585,0.0596275,0.2797375,0.2323275,0.130275
3.74,0.06244144,0.08812099,0.1021449,0.2550139,0.2381892,0.1968598
2.67,0.03251113,0.04789465,0.03351593,0.2796689,0.1426089,0.08830412
2.63,0.03363651,0.04633828,0.02710719,0.2598888,0.1220793,0.07786261
3.8,0.08248,0.1366275,0.208155,0.3196675,0.4079975,0.362705
8.26,0.03354073,0.04992992,0.04991624,0.2359995,0.1598247,0.1078241
-0.56,0.01439,0.032155,0.016315,0.4305475,0.1599475,0.0580875
0.6,0.018625,0.04552,0.020825,0.3760425,0.125545,0.0496175
-3.85,0.1331249,0.1793246,0.2040539,0.3309952,0.3762267,0.292505
3.18,0.02987726,0.04073532,0.02579517,0.1863067,0.08008814,0.07475073
4.12,0.07256986,0.1112272,0.1643904,0.2817107,0.2860829,0.2086129
0.54,0.104703,0.1344292,0.1304796,0.3041197,0.3598393,0.3087588
6.87,0.0499186,0.06992336,0.05120304,0.3688964,0.188328,0.1143822
-3.25,0.05664693,0.0866604,0.07779677,0.364481,0.2555345,0.150696
0.82,0.0572625,0.093095,0.117185,0.2329875,0.3158175,0.25705
-5.59,0.05250458,0.07741791,0.05894903,0.4453371,0.180199,0.1064353
-6.54,0.03504922,0.02220247,0.01539989,0.04623783,0.02882891,0.04610088
3.828144,0.06495559,0.1052411,0.1030785,0.3638685,0.2755981,0.2077899
2.54,0.04790728,0.06554157,0.04189271,0.448655,0.2110063,0.1071811
-1.983644,0.04319026,0.06997125,0.05503819,0.2871471,0.1911239,0.1166196
1.81,0.06234566,0.08950976,0.08907514,0.3043749,0.2746143,0.1845409
-2.79,0.06653591,0.09791419,0.0972753,0.3043494,0.2923997,0.2121106
0.65,0.03521683,0.05201307,0.03737631,0.2585361,0.1323052,0.08138598
-1.3,0.0146375,0.0283875,0.0141975,0.24539,0.103215,0.03958
-2.57,0.0205225,0.0422475,0.0214025,0.456645,0.1848075,0.067685
-4.92,0.0372425,0.0569875,0.047665,0.2736325,0.1666575,0.083085
0.0228,0.012905,0.0434025,0.0248125,0.2885375,0.13198,0.058885
-2.22,0.032705,0.0599575,0.0596,0.26915,0.192755,0.124665
6,0.026105,0.05113,0.0280025,0.3615225,0.1398725,0.05608
-1.33,0.02693,0.04948,0.04706,0.2345825,0.1509275,0.08798
-1.13,0.03231957,0.03429432,0.01865472,0.05011729,0.04094473,0.06263755
-5.1,0.0212925,0.0492325,0.0222825,0.4805975,0.1602775,0.0599575
-4.63,0.0331725,0.056795,0.0480775,0.2813875,0.23076,0.1268375
-3.47,0.03756337,0.05342578,0.04073207,0.2989641,0.1502201,0.09689393
-7.28,0.0426156,0.06408097,0.05589605,0.3511836,0.2063722,0.1300444
-0.87,0.03581544,0.05127079,0.0355092,0.379616,0.1637857,0.09460503
-2.5,0.0332534,0.04767916,0.03447472,0.2906182,0.1312697,0.08619524
-10.58,0.0331725,0.056795,0.0480775,0.2813875,0.23076,0.1268375
5.99,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
1.93,0.02822511,0.03901134,0.02892384,0.1998082,0.07804295,0.06652097
-3.5,0.01538,0.0385075,0.0221725,0.2862275,0.128845,0.05597
2.72,0.05470745,0.08048278,0.06730058,0.28485,0.2279891,0.1577427
2.78,0.03413934,0.05349761,0.03659414,0.3189484,0.1559156,0.08917853
-1.07,0.04814672,0.07674748,0.05115257,0.3742562,0.2332963,0.1334649
-1.1,0.06397387,0.09077881,0.09210289,0.2605013,0.2768407,0.2096416
1.63,0.03488161,0.04940314,0.03538304,0.2619051,0.1348682,0.08825268
5.4,0.08770263,0.1331841,0.1510936,0.3479423,0.3346756,0.2450039
-5.57,0.04029301,0.06724161,0.05536619,0.3004699,0.1766781,0.121146
6.5,0.06895,0.10877,0.1240325,0.33515,0.3988125,0.3076225
2.97,0.03363651,0.04633828,0.02710719,0.2598888,0.1220793,0.07786261
-3.59,0.05528211,0.08848016,0.08158146,0.3220367,0.2459558,0.1670012
-3.85,0.03109842,0.04157337,0.02617364,0.2793371,0.1267651,0.08359772
-2.789429,0.0187075,0.0414775,0.04475,0.157995,0.12351,0.0676575
-0.99,0.06131606,0.08654067,0.07661091,0.2665757,0.2490624,0.160366
0.08,0.04395648,0.05881323,0.04900792,0.2810216,0.1522653,0.1022433
-1.68,0.06976838,0.1062947,0.1172585,0.2108085,0.2299567,0.2016948
3.97,0.03363651,0.04633828,0.02710719,0.2598888,0.1220793,0.07786261
3.08,0.03356468,0.04720027,0.03354116,0.2394706,0.1260143,0.08920425
5.73,0.03507316,0.03743102,0.02862107,0.07224551,0.03962441,0.06477215
-5.1,0.0212925,0.0492325,0.0222825,0.4805975,0.1602775,0.0599575
-2.87,0.053825,0.097275,0.115975,0.273385,0.1856875,0.119495
-2.3,0.06138789,0.09341267,0.08836867,0.3271412,0.2869114,0.2103103
-3.1416,0.1078397,0.1213556,0.1157193,0.2713995,0.2395613,0.1765426
-3.81,0.0369125,0.0583625,0.060425,0.177245,0.1383875,0.0778325
1.93,0.03454639,0.04712844,0.04068161,0.2895462,0.1662451,0.106461
1.31,0.04872139,0.0727009,0.05516434,0.3292086,0.1690928,0.1112189
-5.975752,0.04249588,0.06544579,0.05122827,0.3525108,0.1743741,0.104275
1.95,0.02997304,0.04502134,0.03003402,0.3232107,0.1554237,0.09334485
-1.3,0.05190597,0.07016281,0.06351589,0.2800517,0.2113946,0.1496673
-7.363764,0.04249588,0.06544579,0.05122827,0.3525108,0.1743741,0.104275
5.19,0.04941577,0.0595555,0.04716604,0.2140754,0.1180148,0.09128741
-9.31,0.085505,0.1395425,0.15827,0.2668125,0.2363425,0.1564825
-3.2455,0.0072675,0.020605,0.01197,0.21107,0.059875,0.023795
0.55,0.0166175,0.0542925,0.053495,0.10613,0.1202375,0.0955975
6.7,0.03507316,0.03743102,0.02862107,0.07224551,0.03962441,0.06477215
0.28,0.06296821,0.09470566,0.09709868,0.3111129,0.2924256,0.2057325
0.98,0.06397387,0.09077881,0.09210289,0.2605013,0.2768407,0.2096416
3.5,0.03107447,0.03494082,0.02304496,0.05698291,0.03009744,0.05121876
2.86,0.03413934,0.05349761,0.03659414,0.3189484,0.1559156,0.08917853
0.96,0.04395648,0.05881323,0.04900792,0.2810216,0.1522653,0.1022433
4,0.0521933,0.07200651,0.06742673,0.2751259,0.252402,0.176774
3.28,0.04395648,0.05881323,0.04900792,0.2810216,0.1522653,0.1022433
-2,0.05932869,0.08658856,0.06878922,0.3969459,0.2282739,0.1396115
-1.79,0.03107447,0.03494082,0.02304496,0.05698291,0.03009744,0.05121876
0.25,0.05226514,0.09065909,0.06159831,0.5271885,0.2227079,0.1290929
-0.57,0.03430695,0.04875665,0.033087,0.2529721,0.1193351,0.09321626
3.58,0.04941577,0.0595555,0.04716604,0.2140754,0.1180148,0.09128741
5.75,0.03208013,0.04267481,0.03230483,0.1778331,0.09546591,0.07415922
-3.7249,0.00097,0.0144175,0.00834,0.17477,0.0505525,0.0194775
1.2,0.06234566,0.08950976,0.08907514,0.3043749,0.2746143,0.1845409
-3.68,0.04024512,0.05253984,0.03619044,0.3752771,0.1782056,0.108287
1.95,0.03521683,0.05201307,0.03737631,0.2585361,0.1323052,0.08138598
7.02528,0.08118979,0.1145076,0.1045167,0.3500862,0.2568807,0.166564
-3.6,0.0366056,0.05383283,0.03508027,0.3563137,0.157909,0.09712539
-2.46,0.1177287,0.1540395,0.1782676,0.3054724,0.3450828,0.3051583
-0.8,0.04388465,0.06089638,0.05536619,0.2670351,0.1937387,0.1352909
1.97,0.0378507,0.04949892,0.033087,0.2988875,0.1490033,0.08922997
4.83,0.06038224,0.09183235,0.08559323,0.3246145,0.2205332,0.1495644
2.01,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
-0.7,0.05619199,0.08302087,0.07888172,0.322445,0.186697,0.1315618
-2.61,0.03971835,0.06106399,0.05642591,0.290465,0.1900366,0.1286557
2.19,0.03488161,0.04940314,0.03538304,0.2619051,0.1348682,0.08825268
2.44,0.03363651,0.04633828,0.02710719,0.2598888,0.1220793,0.07786261
4.28,0.04685373,0.0614471,0.04330566,0.3494736,0.1525759,0.0902844
0.5,0.02822511,0.03901134,0.02892384,0.1998082,0.07804295,0.06652097
0.72,0.03923946,0.0558202,0.041161,0.3222409,0.1548023,0.09925999
1.14,0.0188175,0.04035,0.021485,0.34967,0.1598925,0.0594075
9.82,0.03354073,0.04992992,0.04991624,0.2359995,0.1598247,0.1078241
5.95,0.04568047,0.06575707,0.04300288,0.3563137,0.1656496,0.1039921
-1.65,0.04249588,0.05775969,0.05349908,0.2402107,0.1752802,0.1184456
-1.59,0.04963127,0.07198257,0.04562693,0.431274,0.2299567,0.1277041
-1.88,0.03107447,0.03494082,0.02304496,0.05698291,0.03009744,0.05121876
2.84,0.02106578,0.02679977,0.01116104,0.09853395,0.04128128,0.05649095
-5.41742,0.03418723,0.04530868,0.03313746,0.1917941,0.1366286,0.102449
0.62,0.0315773,0.05112713,0.0338944,0.3210158,0.1572359,0.09355059
5.45,0.03581544,0.05127079,0.0355092,0.379616,0.1637857,0.09460503
-0.18,0.1265163,0.1429054,0.1697899,0.348172,0.4196935,0.3361742
-5.03,0.038315,0.05927,0.0618,0.2174775,0.14859,0.0918575
3.33,0.04568047,0.06575707,0.04300288,0.3563137,0.1656496,0.1039921
1.54,0.09332952,0.1351236,0.1617664,0.2683623,0.3967304,0.3302848
-4.6,0.0871,0.155135,0.1826625,0.31359,0.3217025,0.2550425
4.96,0.04872139,0.0727009,0.05516434,0.3292086,0.1690928,0.1112189
-8.24,0.0290871,0.06398519,0.05180859,0.3216283,0.1641481,0.1145622
-3.448677,0.0197249,0.03412671,0.02362528,0.1931468,0.0772404,0.0702758
-2.94,0.03107447,0.03494082,0.02304496,0.05698291,0.03009744,0.05121876
-4.12,0.04172967,0.05555681,0.03901634,0.3926836,0.1808203,0.1022947
-0.2,0.06524292,0.08409836,0.07206928,0.2943955,0.2103591,0.14851
-4.9478,0.0039675,0.0125475,0.0062225,0.1160575,0.0350975,0.0130975
-3.3,0.0215675,0.068565,0.0512675,0.3778025,0.202105,0.1059925
-2.7,0.018955,0.0500025,0.0378475,0.2990425,0.13528,0.0534125
-1.91,0.04108317,0.06324292,0.06046291,0.2598888,0.1834868,0.1305331
-5.69,0.04105923,0.06092033,0.04471861,0.3676713,0.1687045,0.1010602
-6.85,0.06071746,0.07260512,0.06169924,0.2693322,0.1528866,0.1127619
-4.3,0.001135,0.0118875,0.010375,0.1130875,0.0553925,0.0292125
1.75,0.03488161,0.04940314,0.03538304,0.2619051,0.1348682,0.08825268
-1.22,0.03440272,0.0552216,0.03699784,0.3980179,0.1914605,0.1129934
-3.45,0.08813362,0.1237979,0.1446596,0.2678774,0.3325269,0.2678672
2.528667,0.04807489,0.0649669,0.06354112,0.2669841,0.218048,0.1489729
-2.44,0.03658165,0.0520849,0.03303654,0.3058808,0.1359296,0.08987292
-0.32,0.02822511,0.03901134,0.02892384,0.1998082,0.07804295,0.06652097
-4.51,0.03107447,0.03494082,0.02304496,0.05698291,0.03009744,0.05121876
1.16,0.02999698,0.04188465,0.03101804,0.2512621,0.1152447,0.07953428
-1.4,0.018735,0.0482425,0.02198,0.406485,0.1351425,0.0536325
-4.488202,0.05001438,0.06645145,0.06596332,0.234366,0.2493472,0.1882185
-1.184783,0.08538003,0.1118258,0.1135495,0.2289552,0.1897777,0.1718619
0.63,0.025115,0.05498,0.0464825,0.3045975,0.180325,0.1114375
0.82,0.04395648,0.05881323,0.04900792,0.2810216,0.1522653,0.1022433
3.28,0.05082848,0.06590073,0.05665299,0.284314,0.2111357,0.1430835
5.11,0.09014494,0.1123526,0.1346176,0.2569792,0.2556639,0.2396031
3.05,0.02997304,0.04502134,0.03003402,0.3232107,0.1554237,0.09334485
2.6,0.09014494,0.1123526,0.1346176,0.2569792,0.2556639,0.2396031
2.75,0.04872139,0.0727009,0.05516434,0.3292086,0.1690928,0.1112189
-1.84,0.0173325,0.034685,0.01758,0.37904,0.1533475,0.0594625
-1.89,0.0205225,0.0426875,0.0208525,0.4663525,0.1938825,0.073405
2.01,0.02997304,0.04502134,0.03003402,0.3232107,0.1554237,0.09334485
1.3,0.02999698,0.04188465,0.03101804,0.2512621,0.1152447,0.07953428
8.36,0.0540849,0.08737872,0.08165716,0.3430419,0.2307074,0.1558653
-3.74,0.04400437,0.06120766,0.03896588,0.3630007,0.2080032,0.1208374
0.1,0.03413934,0.05349761,0.03659414,0.3189484,0.1559156,0.08917853
1.81,0.03488161,0.04940314,0.03538304,0.2619051,0.1348682,0.08825268
-6.2,0.02599829,0.02792515,0.01592975,0.04695247,0.02463497,0.04743822
-1.907,0.07922636,0.1076356,0.09344015,0.3276006,0.2606086,0.1917933
-1.6,0.0324025,0.062845,0.0651,0.194185,0.15563,0.103435
5.106139,0.0780052,0.1112511,0.1045167,0.3435013,0.2659935,0.1730192
4.41,0.04568047,0.06575707,0.04300288,0.3563137,0.1656496,0.1039921
-5.9,0.0212925,0.0492325,0.0222825,0.4805975,0.1602775,0.0599575
5.22,0.03856902,0.0543596,0.03593813,0.4014379,0.1971042,0.1120675
-2.27,0.06337527,0.09410706,0.1289405,0.2169595,0.2492954,0.2179743
3.22,0.05058904,0.07013886,0.05667822,0.2953399,0.1946447,0.1222004
-2.53,0.03049981,0.03977755,0.03210298,0.2194607,0.09101308,0.06474643
-0.7,0.04216066,0.05768785,0.05132919,0.2446772,0.1837198,0.1216089
0.34,0.06488375,0.09161685,0.08829297,0.2647891,0.2760641,0.191099
4.13,0.09771132,0.1278684,0.1453913,0.3172894,0.3583636,0.2894189
-0.93,0.06234566,0.08950976,0.08907514,0.3043749,0.2746143,0.1845409
2.810357,0.02939838,0.05095952,0.03679599,0.3651701,0.1758756,0.1041978
1.83,0.03045192,0.04633828,0.02988263,0.2598888,0.1220793,0.08457501
-1.638747,0.006965,0.01846,0.01076,0.18533,0.06829,0.0291575
-1.48103,0.0187075,0.0414775,0.04475,0.157995,0.12351,0.0676575
-1.14,0.0359591,0.05395255,0.03545874,0.4230047,0.1902696,0.1124276
-5.4,0.03756337,0.05342578,0.04073207,0.2989641,0.1502201,0.09689393
-2.7213,0.003775,0.0193125,0.0091375,0.1932775,0.053495,0.01967
-2.4,0.0143075,0.0362525,0.0233,0.2855675,0.1559875,0.0722225
4.73,0.05106792,0.08886327,0.1003283,0.2428396,0.2505898,0.177777
-0.53,0.03186463,0.05014541,0.03818371,0.3730566,0.1783609,0.1091871
-0.73,0.02520813,0.03824512,0.02491208,0.2622624,0.09134963,0.07176744
-1.41,0.08787024,0.1283234,0.1525317,0.3018482,0.3112983,0.2700018
0.39,0.05278,0.082645,0.0951575,0.24473,0.2397525,0.1706175
-0.94,0.0039125,0.0216775,0.01406,0.1479025,0.0618275,0.0283325
6.41,0.03921552,0.05661036,0.04131239,0.3399792,0.1536115,0.09825698
-2.54,0.0172775,0.0465375,0.0258025,0.397575,0.1736975,0.0665025
5.72,0.0499186,0.06992336,0.05120304,0.3688964,0.188328,0.1143822
-1.08,0.04709318,0.07095297,0.05597174,0.2950336,0.1946447,0.1295815
-5.51,0.01582,0.042275,0.0226125,0.299785,0.10547,0.04354
0.7324,0.00064,0.015325,0.0077625,0.2119225,0.05421,0.0182675
0.25,0.01439,0.032155,0.016315,0.4305475,0.1599475,0.0580875
-4.04,0.09155765,0.1216908,0.1344662,0.2485056,0.2890342,0.2790031
-1.32,0.04814672,0.07674748,0.05115257,0.3742562,0.2332963,0.1334649
-1.8,0.03461822,0.0264885,0.01227122,0.04230733,0.02647305,0.05476785
1.78,0.03923946,0.0558202,0.041161,0.3222409,0.1548023,0.09925999
-4.7,0.06766129,0.1001171,0.100076,0.2159641,0.2203003,0.1764911
3.8,0.0432621,0.06467957,0.05677914,0.2658101,0.183202,0.1339793
-6.91,0.03751548,0.05153418,0.03929389,0.2026668,0.1505307,0.108107
-3.6,0.04697346,0.05699347,0.04078253,0.2283171,0.09965984,0.07567658
-2.53,0.0362525,0.06708,0.0579775,0.26123,0.182415,0.10591
0.6,0.03045192,0.04633828,0.02988263,0.2598888,0.1220793,0.08457501
8.97,0.03856902,0.0543596,0.03593813,0.4014379,0.1971042,0.1120675
6.29,0.04790728,0.06554157,0.04189271,0.448655,0.2110063,0.1071811
1.38,0.04108317,0.06324292,0.06046291,0.2598888,0.1834868,0.1305331
6.13,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
-9.02,0.06107662,0.07466433,0.05503819,0.3216283,0.2207662,0.1300959
-2.52,0.03756337,0.05342578,0.04073207,0.2989641,0.1502201,0.09689393
2.24,0.03488161,0.04940314,0.03538304,0.2619051,0.1348682,0.08825268
6.83,0.04814672,0.08757028,0.1093106,0.2922006,0.3121009,0.2468813
-0.75,0.04395648,0.05881323,0.04900792,0.2810216,0.1522653,0.1022433
4.66,0.04568047,0.06575707,0.04300288,0.3563137,0.1656496,0.1039921
2.09,0.05003832,0.07787286,0.07406255,0.2258159,0.2234845,0.1797316
-3,0.030175,0.050745,0.03507,0.1106125,0.0814625,0.0477475
5.694707,0.08121373,0.1112751,0.1045167,0.3467427,0.2545507,0.1665383
-0.79,0.04963127,0.07198257,0.04562693,0.431274,0.2299567,0.1277041
-2.47,0.04172967,0.05555681,0.03901634,0.3926836,0.1808203,0.1022947
-4.88,0.05717371,0.07641226,0.06364204,0.3154518,0.2030585,0.1327705
-2.25,0.03550416,0.0535455,0.03634183,0.2409764,0.134454,0.08825268
-4.412923,0.03064348,0.04882848,0.03313746,0.2344426,0.1367322,0.09560803
1.46,0.02822511,0.03901134,0.02892384,0.1998082,0.07804295,0.06652097
1.53,0.02949415,0.03637747,0.02349912,0.194474,0.08477396,0.07210178
0.03,0.03923946,0.07001914,0.05195998,0.4072061,0.2066311,0.1133535
2.3,0.07036699,0.09386761,0.1102442,0.2718334,0.2370501,0.1809404
7.06,0.04941577,0.0595555,0.04716604,0.2140754,0.1180148,0.09128741
5.242,0.09490984,0.115585,0.1186209,0.2628494,0.22408,0.2007432
-4.5,0.0212925,0.0492325,0.0222825,0.4805975,0.1602775,0.0599575
6.69,0.03354073,0.04992992,0.04991624,0.2359995,0.1598247,0.1078241
-2.44,0.0567125,0.0878975,0.0770625,0.22064,0.15673,0.1119325
-0.6694,0.0156275,0.05212,0.0258025,0.40368,0.154035,0.0649075
3.91,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
3,0.05963996,0.09137741,0.100076,0.2525893,0.2636376,0.2069413
3.2,0.05058904,0.07013886,0.05667822,0.2953399,0.1946447,0.1222004
3.87,0.03413934,0.05349761,0.03659414,0.3189484,0.1559156,0.08917853
-2.873,0.03971835,0.06106399,0.05642591,0.290465,0.1900366,0.1286557
0.64,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
-1.49,0.0173325,0.034685,0.01758,0.37904,0.1533475,0.0594625
-2.79,0.0380662,0.05819068,0.03576151,0.3723165,0.1857132,0.1137907
-2.48,0.04199305,0.06175838,0.0415647,0.2321711,0.1326159,0.09329341
-10.83,0.066475,0.1046725,0.1127025,0.2471225,0.23846,0.157115
4.61,0.04941577,0.0595555,0.04716604,0.2140754,0.1180148,0.09128741
-0.1,0.06524292,0.08409836,0.07206928,0.2943955,0.2103591,0.14851
-3.99,0.06071746,0.07260512,0.06169924,0.2693322,0.1528866,0.1127619
3,0.06354288,0.09568738,0.1115562,0.2548353,0.2684011,0.1941594
-3.73,0.1124131,0.1597622,0.1881835,0.3157836,0.342261,0.2655269
-1.36,0.1019255,0.1520761,0.184197,0.3237722,0.3746216,0.3334481
-2.95,0.07467695,0.1051214,0.1043148,0.236561,0.2766595,0.2116476
-2,0.03581544,0.04540445,0.03490365,0.2511855,0.1010837,0.07467358
-2.21,0.03576755,0.05256378,0.03606429,0.3653743,0.1750989,0.09612239
-4.474606,0.03382806,0.05234829,0.03447472,0.2869939,0.128189,0.09239328
0.8,0.0701875,0.10437,0.11504,0.247315,0.2794625,0.2318875
-1.32,0.07043882,0.09271829,0.08703141,0.292711,0.216883,0.1592601
6.922715,0.0432621,0.06467957,0.05677914,0.2658101,0.183202,0.1339793
2.35,0.025445,0.0513775,0.0342725,0.299235,0.1536225,0.06972
0.81,0.041586,0.0649669,0.05778839,0.2523596,0.1836421,0.1324619
2.02,0.02994909,0.04406357,0.03230483,0.2589955,0.1285255,0.07858271
-2.52,0.0265969,0.03740707,0.03013494,0.2251268,0.1080995,0.0769882
3.4,0.08425465,0.1288981,0.1723635,0.2900311,0.4397053,0.379329
1.14,0.03380412,0.04660167,0.03119466,0.3017716,0.1286291,0.08398349
-1.6,0.0501341,0.06477535,0.05743516,0.1275533,0.1273864,0.1121704
0.5,0.07295297,0.1014819,0.1089826,0.2597101,0.2977328,0.2260497
-6.24,0.0117225,0.0254175,0.0156,0.1392675,0.0611675,0.0287175
2.42,0.09828598,0.1299277,0.1294451,0.3148903,0.2783423,0.1915362
-1.02,0.05015804,0.0764362,0.05011809,0.3120318,0.1815711,0.1088785
-1.1,0.0651275,0.10833,0.1196325,0.1988325,0.1986675,0.1742475
7.42,0.03856902,0.0543596,0.03593813,0.4014379,0.1971042,0.1120675
1.13,0.04816,0.103105,0.070655,0.43602,0.2373875,0.1411375
